scaffold,length,breadth,coverage,median_cov,std_cov,bases_w_0_coverage,mean_clonality,median_clonality,mean_microdiversity,median_microdiversity,rarefied_mean_microdiversity,rarefied_median_microdiversity,unmaskedBreadth,rarefied_breadth,expected_breadth,SNPs,Reference_SNPs,BiAllelic_SNPs,MultiAllelic_SNPs,consensus_SNPs,population_SNPs,conANI,popANI,Run,genome
NC_045512.2,29903,0.9977594221315588,2995.2870614988465,2431,2085.4154929923047,67,0.9982941752528866,0.9992135763168336,0.0017058247471134491,0.0007864236831665039,0.0015991496152523155,0.0,0.9971240343778216,0.9749857873791928,1.0,14,8,6,0,8,8,0.9997316966831002,0.9997316966831002,SRR11494728,MT039887.1
NC_045512.2,29903,0.9973581246028826,4615.123432431527,4086,2863.9522942112244,79,0.9980714396954048,0.9990204572677612,0.0019285603045953168,0.0009795427322387695,0.0017469652457478002,0.0,0.9971909172992676,0.9806373942413804,1.0,23,7,15,1,7,7,0.9997652503437404,0.9997652503437404,SRR11494729,MT039887.1
NC_045512.2,29903,0.9983948098852958,2562.1825569340867,2529,1129.2395655198866,48,0.9985157530227116,0.9991189241409302,0.0014842469772883282,0.0008810758590698242,0.0013902802885568106,0.0,0.9974584489850516,0.9970571514563756,1.0,9,5,4,0,6,5,0.999798839977202,0.9998323666476682,SRR11494730,MT039887.1
NC_045512.2,29903,0.9973246831421596,2679.244958699796,2578,1307.9131274326785,80,0.9963816965185256,0.9984934031963348,0.003618303481474405,0.0015065968036651613,0.0035656495827710577,0.0,0.9970905929170988,0.9968899441527606,1.0,13,8,5,0,9,8,0.9996981486450228,0.9997316876844649,SRR11494731,MT039887.1
NC_045512.2,29903,0.9976590977493895,3737.1134668762334,3344,2246.969107103536,70,0.9982145245861423,0.9991859197616576,0.0017854754138575402,0.0008140802383422853,0.0016346249612284591,0.0,0.9970905929170988,0.9797344748018594,1.0,15,7,7,1,7,7,0.9997652267239068,0.9997652267239068,SRR11494732,MT039887.1
NC_045512.2,29903,0.8184797511955322,262.4294552386048,109,468.1180075018026,5428,0.9989752456745132,1.0,0.0010247543254866542,0.0,0.0008799796562671824,0.0,0.7700899575293448,0.655954252081731,1.0,44,12,32,0,12,12,0.9994788952579468,0.9994788952579468,SRR11494733,MT039887.1
NC_045512.2,29903,0.9973581246028826,4757.3959803364205,4083,2902.512328613028,79,0.9982459367017243,0.9991360902786256,0.0017540632982755429,0.0008639097213745117,0.0017060395051349266,0.0,0.9970905929170988,0.9806708357021034,1.0,19,8,11,0,8,8,0.9997316876844649,0.9997316876844649,SRR11494734,MT039887.1
NC_045512.2,29903,0.9977259806708356,1809.6447848042005,1643,1041.5516082093236,68,0.9977867975501185,0.9989112615585328,0.002213202449881657,0.0010887384414672852,0.0019819545875184863,0.0,0.9970905929170988,0.9740159850182256,1.0,20,10,10,0,10,10,0.9996646096055808,0.9996646096055808,SRR11494735,MT039887.1
NC_045512.2,29903,0.9977259806708356,3091.6907333712347,3025,1552.060222979664,68,0.9963051551116272,0.998512864112854,0.003694844888372685,0.001487135887145996,0.003598512466751247,0.0,0.9971574758385446,0.9888639935792396,1.0,19,9,10,0,9,9,0.9996981688912736,0.9996981688912736,SRR11494736,MT039887.1
NC_045512.2,29903,0.9980938367387888,3025.218673711668,2906,1468.4030537894475,57,0.9964408546264394,0.9984728097915648,0.003559145373560613,0.0015271902084350586,0.003426988692324051,0.0,0.9971574758385446,0.9969902685349296,1.0,8,6,2,0,6,6,0.9997987792608491,0.9997987792608491,SRR11494737,MT039887.1
NC_045512.2,29903,0.9977594221315588,2707.516102063338,2635,1360.9004736523782,67,0.9978785146387728,0.9986581802368164,0.002121485361227249,0.0013418197631835938,0.002060261702511723,0.0,0.9971909172992676,0.9877938668361034,1.0,19,8,10,1,9,8,0.9996981790133808,0.9997317146785608,SRR11494738,MT039887.1
NC_045512.2,29903,0.9979600708958968,4678.386349195733,4468,2495.7887823503816,61,0.9982941425606844,0.9990512132644652,0.0017058574393155055,0.000948786735534668,0.0015900445259546814,0.0,0.9974250075243286,0.9969568270742066,1.0,21,10,11,0,11,10,0.9996311942600415,0.9996647220545832,SRR11494739,MT039887.1
NC_045512.2,29903,0.9976925392101128,3065.087248771026,2939,1453.2400927557894,69,0.9974488098162092,0.998442441225052,0.0025511901837910194,0.00155755877494812,0.0025303596456692787,0.0,0.9971574758385446,0.9969902685349296,1.0,8,5,3,0,6,5,0.9997987792608491,0.9998323160507075,SRR11494740,MT039887.1
NC_045512.2,29903,0.9978263050530048,2493.9446543825034,2490,1146.5802309378212,65,0.9983376798292292,0.9989991188049316,0.0016623201707708368,0.0010008811950683594,0.0015983355527436904,0.0,0.9974918904457748,0.9963883222419156,1.0,12,7,5,0,9,7,0.9996982700818025,0.9997653211747352,SRR11494741,MT039887.1
NC_045512.2,29903,0.9982944855031268,4784.428385111863,4389,2426.713185429815,51,0.9974152369985748,0.9983057379722596,0.0025847630014250718,0.0016942620277404785,0.002500600831693345,0.0,0.9973246831421596,0.9969902685349296,1.0,13,8,5,0,10,8,0.9996646883278006,0.9997317506622404,SRR11494742,MT039887.1
NC_045512.2,29903,0.9984616928067418,2916.6529445206165,2559,2159.529682421897,46,0.9975944038449928,0.9989880919456482,0.002405596155007128,0.0010119080543518066,0.002045112863147902,0.0,0.9977259806708356,0.9787981139016152,1.0,44,0,39,5,15,1,0.9994972347913524,0.9999664823194236,SRR11494743,MT039887.1
NC_045512.2,29903,0.9977594221315588,4490.88342306792,4213,2204.1785298365908,67,0.9972709680435908,0.9982593655586244,0.002729031956408945,0.0017406344413757324,0.0027016406628981304,0.0,0.9971909172992676,0.9969902685349296,1.0,11,8,3,0,10,8,0.9996646433482008,0.9997317146785608,SRR11494744,MT039887.1
NC_045512.2,29903,0.9977259806708356,3450.7654750359497,3210,1948.8063333778,68,0.9976114111577404,0.9987271428108216,0.0023885888422594537,0.0012728571891784668,0.002205450750152771,0.0,0.9970905929170988,0.9804701869377654,1.0,15,5,10,0,7,5,0.9997652267239068,0.9998323048027904,SRR11494745,MT039887.1
NC_045512.2,29903,0.9976590977493895,4436.363943417048,4035,2585.325740359934,70,0.9981288804441748,0.9991547763347626,0.001871119555825196,0.0008452236652374268,0.001633418850276791,0.0,0.9972912416814368,0.9806708357021034,1.0,17,6,11,0,6,6,0.9997988062504192,0.9997988062504192,SRR11494746,MT039887.1
NC_045512.2,29903,0.9983613684245728,4957.931144032372,4514,2939.404446571769,49,0.9978230090631528,0.9990190267562866,0.0021769909368472007,0.000980973243713379,0.0017640650892298824,0.0,0.9976256562886668,0.9806708357021034,1.0,41,9,30,2,13,10,0.9995642263341379,0.9996647894877984,SRR11494747,MT039887.1
NC_045512.2,29903,0.9982944855031268,3157.583085309166,3041,1531.3169997471116,51,0.99703076912477,0.9984869956970216,0.0029692308752300445,0.0015130043029785154,0.002852140503586731,0.0,0.9974250075243286,0.9969568270742066,1.0,18,9,9,0,12,10,0.9995976664655,0.9996647220545832,SRR11494748,MT039887.1
NC_045512.2,29903,0.9977594221315588,4357.175333578572,3983,2450.822841782605,67,0.9981462205749252,0.9990960359573364,0.0018537794250750306,0.0009039640426635742,0.0016964640296227573,0.0,0.9971574758385446,0.9806708357021034,1.0,24,8,16,0,11,9,0.9996310953115568,0.9996981688912736,SRR11494749,MT039887.1
NC_045512.2,29903,0.9974250075243286,4422.773032806073,3757,2950.1129244174967,77,0.9979883039338694,0.99918532371521,0.0020116960661306087,0.0008146762847900393,0.001670676661044368,0.0,0.9970905929170988,0.9724442363642444,1.0,40,10,27,3,13,10,0.9995639924872552,0.9996646096055808,SRR11494750,MT039887.1
NC_045512.2,29903,0.9972912416814368,4055.465271043039,3840,2533.2686203286185,81,0.9981188566830138,0.9990605115890504,0.001881143316986189,0.000939488410949707,0.0017651346354737862,0.0,0.9962545563990236,0.9806373942413804,1.0,27,8,19,0,8,8,0.9997314625222382,0.9997314625222382,SRR11494751,MT039887.1
NC_045512.2,29903,0.9976590977493895,2464.6956158244993,2462,1123.5333322888903,70,0.9983473677455964,0.9989863038063048,0.0016526322544037073,0.0010136961936950684,0.0015911543939016724,0.0,0.9973581246028826,0.9950172223522724,1.0,13,12,1,0,12,12,0.9995976394849786,0.9995976394849786,SRR11494752,MT039887.1
NC_045512.2,29903,0.9975587733672208,1972.3411028993744,1773,1341.0381453879531,73,0.9982110512455544,0.999337077140808,0.001788948754445463,0.0006629228591918945,0.0015909190328984302,0.0,0.9940139785305824,0.9721767046784604,1.0,30,1,29,0,8,1,0.9997308572197552,0.9999663571524694,SRR11494753,MT039887.1
NC_045512.2,29903,0.9973581246028826,2801.4292545898406,2693,1389.1941421492356,79,0.997129205761261,0.998575896024704,0.0028707942387390393,0.0014241039752960205,0.0027885288710686185,0.0,0.9970905929170988,0.9958198174096244,1.0,10,10,0,0,10,10,0.9996646096055808,0.9996646096055808,SRR11494754,MT039887.1
NC_045512.2,29903,0.9976256562886668,3052.1343009062634,2804,1638.0450996462177,71,0.9974892652624848,0.9986550211906432,0.0025107347375150635,0.0013449788093566895,0.002409112053047613,0.0,0.9971574758385446,0.9806708357021034,1.0,9,6,3,0,6,6,0.9997987792608491,0.9997987792608491,SRR11494755,MT039887.1
NC_045512.2,29903,0.9972243587599906,2870.6679262950206,2755,1402.2935064993826,83,0.9971618716455956,0.9985660016536712,0.002838128354404445,0.0014339983463287356,0.002706924601126648,0.0,0.9962879978597464,0.9886299033541786,1.0,14,7,7,0,7,7,0.9997650375939848,0.9997650375939848,SRR11494756,MT039887.1
NC_045512.2,29903,0.9976925392101128,2681.3307026050893,2564,1324.7116298551227,69,0.9971966060828344,0.9985648095607758,0.002803393917165664,0.0014351904392242432,0.0027455995376548525,0.0,0.9971574758385446,0.9965889710062537,1.0,15,11,4,0,11,11,0.9996310953115568,0.9996310953115568,SRR11494757,MT039887.1
NC_045512.2,29903,0.9975922148279436,3545.77614286192,3340,1894.329262129265,72,0.9982171718903152,0.9988845586776732,0.0017828281096848864,0.0011154413223266602,0.001787327981957243,0.0,0.9972243587599906,0.9969902685349296,1.0,10,7,3,0,7,7,0.9997652582159624,0.9997652582159624,SRR11494758,MT039887.1
NC_045512.2,29903,0.9979600708958968,4568.530147476842,4077,2721.4806401259243,61,0.9981352675688658,0.999125063419342,0.001864732431134164,0.000874936580657959,0.0016595978794246016,0.0,0.9972243587599906,0.9839815403136808,1.0,24,5,16,3,6,5,0.9997987927565392,0.999832327297116,SRR11494759,MT039887.1
NC_045512.2,29903,0.9914055445941878,2371.476641139685,979,4095.9855991045533,257,0.9975958230560296,1.0,0.0024041769439703264,0.0,0.002058562326881397,0.0,0.9750526703006388,0.9209778283115406,1.0,77,8,68,1,12,8,0.9995884350241796,0.9997256233494528,SRR11494760,MT039887.1
NC_045512.2,29903,0.9976925392101128,4258.505902417817,4094,2377.616411600614,69,0.9984042383895314,0.9990195035934448,0.0015957616104685937,0.0009804964065551758,0.001474363775153864,0.0,0.9972243587599906,0.9969902685349296,1.0,9,7,2,0,7,7,0.9997652582159624,0.9997652582159624,SRR11494761,MT039887.1
NC_045512.2,29903,0.9971909172992676,2639.744841654684,2416,1687.0061775813786,84,0.9981178509435376,0.9992069602012634,0.0018821490564623344,0.0007930397987365723,0.0015936803423931554,0.0,0.9970571514563756,0.9778617530013712,1.0,20,2,18,0,4,2,0.9998658393426127,0.9999329196713064,SRR11494762,MT039887.1
NC_045512.2,29903,0.9978263050530048,2408.2828144333344,2347,1211.824812431135,65,0.9967876541698084,0.9984947443008424,0.0032123458301914765,0.0015052556991577148,0.0030991641660381712,0.0,0.9971909172992676,0.9957194930274554,1.0,3,3,0,0,3,3,0.9998993930044604,0.9998993930044604,SRR11494763,MT039887.1
NC_045512.2,29903,0.9973915660636056,3665.299702371,3295,2529.232656741066,78,0.9979678514137368,0.9990866482257844,0.002032148586263216,0.0009133517742156982,0.0018893336729148835,0.0,0.9935457980804602,0.98475069391031,1.0,31,7,23,1,7,7,0.9997643890945808,0.9997643890945808,SRR11494452,MT039887.1
NC_045512.2,29903,0.9969902685349296,2541.070929338193,2292,1634.0563499419993,90,0.9980488469597856,0.9990749359130859,0.0019511530402143151,0.0009250640869140623,0.0018187704141547913,0.0,0.9893656154900846,0.9756211751329298,1.0,23,7,16,0,7,7,0.9997633936116276,0.9997633936116276,SRR11494453,MT039887.1
NC_045512.2,29903,0.9904691836939438,2485.448684078521,2423,1263.3239766001095,285,0.9982108689997864,0.9991133511066436,0.0017891310002137173,0.0008866488933563232,0.0013694071317541525,0.0,0.9819750526703006,0.9698023609671272,1.0,32,8,24,0,13,10,0.9995572810243836,0.9996594469418336,SRR11494454,MT039887.1
NC_045512.2,29903,0.9981941611209576,4484.193993913655,4390,2247.015631548792,54,0.9984242707964608,0.9990249872207642,0.0015757292035392114,0.0009750127792358398,0.001547539907520101,0.0,0.9972912416814368,0.9969902685349296,1.0,21,10,11,0,10,10,0.999664677084032,0.999664677084032,SRR11494455,MT039887.1
NC_045512.2,29903,0.9971574758385446,2857.899073671538,2613,2039.3593356894423,85,0.998038494755168,0.9993106722831726,0.0019615052448319625,0.0006893277168273926,0.0017257798837504446,0.0,0.9905695080761128,0.9533157208306858,1.0,35,14,20,1,18,14,0.999392323014078,0.9995273623442829,SRR11494456,MT039887.1
NC_045512.2,29903,0.9977259806708356,3263.320436076648,2994,2198.94025694334,68,0.9980990605421174,0.9992185831069946,0.0019009394578826109,0.0007814168930053711,0.0016854424703806048,0.0,0.9944821589807042,0.9728455338929204,1.0,34,8,26,0,8,8,0.9997309839262896,0.9997309839262896,SRR11494457,MT039887.1
NC_045512.2,29903,0.9981272781995116,4808.289502725479,4681,2385.157092936084,56,0.9971510939140686,0.9982700347900392,0.002848906085931357,0.0017299652099609375,0.0027666615316297447,0.0,0.9974250075243286,0.9970571514563756,1.0,9,8,1,0,8,8,0.9997317776436666,0.9997317776436666,SRR11494458,MT039887.1
NC_045512.2,29903,0.9948834565093804,4209.270808948935,3733,2808.7596587496837,153,0.9977871182062859,0.9991524815559388,0.00221288179371415,0.0008475184440612793,0.0019045858698061304,0.0,0.9797010333411365,0.961174464100592,1.0,52,8,37,7,13,10,0.9995562534134352,0.9996586564718732,SRR11494459,MT039887.1
NC_045512.2,29903,0.9981607196602348,4373.169447881483,3918,3125.898151358081,55,0.9973732978602468,0.9992661476135254,0.002626702139753245,0.0007338523864746094,0.0017116604728852902,0.0,0.9927766444838312,0.9432832826137846,1.0,76,5,66,5,23,5,0.9992252501094756,0.9998315761107556,SRR11494460,MT039887.1
NC_045512.2,29903,0.9976590977493895,3067.3838410861786,2954,1498.327404947223,70,0.9967992175268636,0.9984961748123168,0.0032007824731363765,0.0015038251876831055,0.003121940541346513,0.0,0.9971909172992676,0.9969902685349296,1.0,7,6,1,0,7,6,0.9997652503437404,0.9997987860089204,SRR11494461,MT039887.1
NC_045512.2,29903,0.9978263050530048,4970.183660502291,4602,2849.7344034948906,65,0.9980986599807204,0.9987777471542358,0.0019013400192795515,0.0012222528457641602,0.0018921949880787992,0.0,0.9971909172992676,0.9969902685349296,1.0,10,9,1,0,10,9,0.9996646433482008,0.9996981790133808,SRR11494462,MT039887.1
NC_045512.2,29903,0.9980938367387888,5089.662441895462,4790,2637.8149539636647,57,0.9980664529391058,0.9986599981784821,0.001933547060894214,0.0013400018215179446,0.0019034449054193825,0.0,0.9972243587599906,0.9970571514563756,1.0,7,7,0,0,7,7,0.9997652582159624,0.9997652582159624,SRR11494463,MT039887.1
NC_045512.2,29903,0.9980938367387888,5340.1948968330935,4807,3165.4656698930653,57,0.9980274089829024,0.998930275440216,0.00197259101709768,0.0010697245597839355,0.0017419095132865658,0.0,0.9976925392101128,0.9857873791927232,1.0,28,7,21,0,11,10,0.9996312931554602,0.9996648119595092,SRR11494464,MT039887.1
NC_045512.2,29903,0.9973915660636056,4464.72758586095,4213,2654.725323592226,78,0.9982797337258812,0.999093532562256,0.0017202662741189199,0.0009064674377441406,0.0016147312134339176,0.0,0.9971574758385446,0.9807042771628264,1.0,16,7,8,1,9,7,0.9996981688912736,0.9997652424709906,SRR11494465,MT039887.1
NC_045512.2,29903,0.83971507875464,4823.526836772229,2553,5754.655702550584,4793,0.9888675764432956,0.999069333076477,0.011132423556704518,0.0009306669235229492,0.003208698278757805,0.0,0.6763201016620406,0.6243855131592148,1.0,454,88,299,67,223,105,0.9889734968354428,0.9948081487341772,SRR11494466,MT039887.1
NC_045512.2,29903,0.9977594221315588,4147.391632946527,3947,2357.438392356138,67,0.998105447188407,0.9989689588546752,0.0018945528115930086,0.001031041145324707,0.0015657348109858749,0.0,0.9973915660636056,0.9806373942413804,1.0,27,6,20,1,8,6,0.999731768650461,0.9997988264878458,SRR11494467,MT039887.1
NC_045512.2,29903,0.9977594221315588,4444.065578704478,4105,2450.336759189393,67,0.9982907844550942,0.9991356730461121,0.0017092155449058846,0.0008643269538879395,0.00169857680868446,0.0,0.9970905929170988,0.984349396381634,1.0,17,9,8,0,9,9,0.9996981486450228,0.9996981486450228,SRR11494468,MT039887.1
NC_045512.2,29903,0.9969902685349296,117.62090760124404,115,54.9516612003159,90,0.9984837525527888,1.0,0.0015162474472111276,0.0,0.0015564300302377545,0.0,0.9960873490954084,0.8737584857706585,1.0,5,4,1,0,4,4,0.9998657087222184,0.9998657087222184,SRR11494469,MT039887.1
NC_045512.2,29903,0.9977594221315588,2214.8647961742968,2059,1522.462643449078,67,0.997993121067374,0.9993414282798768,0.002006878932625966,0.000658571720123291,0.0017663151533170442,0.0,0.9893656154900846,0.9506738454335686,1.0,35,8,27,0,9,8,0.9996957917863782,0.9997295926990027,SRR11494470,MT039887.1
NC_045512.2,29903,0.9977259806708356,4444.4503895930175,3940,2969.3826937913386,68,0.9975172838073664,0.9986874461174012,0.002482716192633516,0.001312553882598877,0.0021579654321309816,0.0,0.9971909172992676,0.9807711600842725,1.0,19,7,12,0,7,7,0.9997652503437404,0.9997652503437404,SRR11494471,MT039887.1
NC_045512.2,29903,0.9975587733672208,3130.982844530649,2942,2163.8496798961983,73,0.9978867222304648,0.9992881417274476,0.0021132777695351823,0.0007118582725524902,0.0018421967288437813,0.0,0.9893321740293616,0.9646523760157844,1.0,47,8,38,1,10,8,0.9996619794483504,0.9997295835586804,SRR11494472,MT039887.1
NC_045512.2,29903,0.9972912416814368,2211.173962478681,1991,1484.017980209009,81,0.997813423954798,0.9989333152770996,0.0021865760452021155,0.0010666847229003906,0.0019881321372063887,0.0,0.9893656154900846,0.9771929237869108,1.0,24,8,16,0,8,8,0.9997295926990027,0.9997295926990027,SRR11494473,MT039887.1
NC_045512.2,29903,0.9970237099956526,1232.1836605022904,1073,897.7454290668248,89,0.9976904130998514,1.0,0.002309586900148597,0.0,0.0019432777456482864,0.0,0.9890646423435776,0.9364612246262916,1.0,29,3,26,0,3,3,0.9998985664051934,0.9998985664051934,SRR11494474,MT039887.1
NC_045512.2,29903,0.9977259806708356,3238.9082700732374,2897,2150.7044800728554,68,0.997603532767355,0.9987898170948027,0.002396467232644972,0.0012101829051971436,0.0021264864739248823,0.0,0.9963548807811924,0.9794000601946292,1.0,29,4,25,0,5,4,0.9998321809760354,0.9998657447808283,SRR11494475,MT039887.1
NC_045512.2,29903,0.9984616928067418,3224.730896565562,2947,1781.9582207248322,46,0.9970069143982108,0.9985263347625732,0.002993085601789125,0.0014736652374267578,0.00286416193070338,0.0,0.9970905929170988,0.9807042771628264,1.0,9,9,0,0,9,9,0.9996981486450228,0.9996981486450228,SRR11494476,MT039887.1
NC_045512.2,29903,0.9975587733672208,2988.5394107614616,2934,1447.4711186447155,73,0.9969383206656612,0.9985280632972716,0.003061679334338873,0.0014719367027282715,0.0028875729628475844,0.0,0.9971909172992676,0.9969902685349296,1.0,9,7,2,0,7,7,0.9997652503437404,0.9997652503437404,SRR11494477,MT039887.1
NC_045512.2,29903,0.9884292545898404,3725.4980436745477,3412,3025.799537219107,346,0.9975371396516808,0.9994155764579772,0.002462860348319107,0.0005844235420227051,0.0019586170339932485,0.0,0.9810721332307796,0.946761194528977,1.0,75,7,64,4,9,7,0.9996932201656612,0.9997613934621808,SRR11494478,MT039887.1
NC_045512.2,29903,0.9975587733672208,2848.1455706785273,2548,1968.126771129448,73,0.9979567392076678,0.9990413188934326,0.002043260792332191,0.0009586811065673828,0.002009444816287953,0.0,0.9960873490954084,0.9801023308698124,1.0,22,7,15,0,7,7,0.9997649902638824,0.9997649902638824,SRR11494479,MT039887.1
NC_045512.2,29903,0.9974250075243286,2726.878072434204,2705,1291.1012165788668,77,0.9971921164338148,0.998601496219635,0.0028078835661851107,0.0013985037803649902,0.002680836338577963,0.0,0.9970571514563756,0.9969233856134836,1.0,8,6,2,0,7,6,0.9997652188495724,0.9997987590139192,SRR11494480,MT039887.1
NC_045512.2,29903,0.9981272781995116,2908.113868173762,2609,1912.5374913964483,56,0.9975858788140752,0.9987444877624512,0.002414121185924656,0.001255512237548828,0.0022853911034824703,0.0,0.9894993813329768,0.9804033040163196,1.0,16,6,10,0,6,6,0.999797221940586,0.999797221940586,SRR11494481,MT039887.1
NC_045512.2,29903,0.9974584489850516,2853.0567167173863,2675,1522.9911081773746,76,0.9973712707088817,0.9985881745815276,0.002628729291118348,0.00141182541847229,0.002564657755719235,0.0,0.9970905929170988,0.9891649667257466,1.0,9,6,3,0,6,6,0.9997987657633486,0.9997987657633486,SRR11494482,MT039887.1
NC_045512.2,29903,0.9976925392101128,3510.591612881651,3310,1818.5918863628488,69,0.9965471739075858,0.998486578464508,0.003452826092414041,0.0015134215354919436,0.003314626199558024,0.0,0.9970905929170988,0.9891315252650236,1.0,9,8,1,0,8,8,0.9997316876844649,0.9997316876844649,SRR11494483,MT039887.1
NC_045512.2,29903,0.9975922148279436,3074.4085877671137,2775,1930.5382441809888,72,0.9976259413350054,0.9986887574195862,0.002374058664994627,0.0013112425804138186,0.002305745392822356,0.0,0.9970571514563756,0.9854864060462158,1.0,15,7,8,0,7,7,0.9997652188495724,0.9997652188495724,SRR11494484,MT039887.1
NC_045512.2,29903,0.9947162492057652,1404.7248771026318,1273,968.9677703608746,158,0.9981228756163096,1.0,0.0018771243836902536,0.0,0.001631781906810792,0.0,0.9747182556934086,0.9411095876667892,1.0,38,8,30,0,11,9,0.9996226026692284,0.9996912203657324,SRR11494485,MT039887.1
NC_045512.2,29903,0.9977928635922816,5196.5563990235105,4489,4311.37981209184,66,0.9975286674781492,0.9992967247962952,0.0024713325218508326,0.000703275203704834,0.002059360146543509,0.0,0.9839815403136808,0.9498378089154934,1.0,97,10,84,3,14,10,0.9995241979336597,0.9996601413811854,SRR11494486,MT039887.1
NC_045512.2,29903,0.9967227368491456,1873.6058589439187,1724,1240.7682140171912,98,0.9977689196645276,0.9991649389266968,0.0022310803354724795,0.0008350610733032228,0.001972761635612885,0.0,0.9899341203223756,0.9635153663512024,1.0,33,12,21,0,12,12,0.9995946219850008,0.9995946219850008,SRR11494487,MT039887.1
NC_045512.2,29903,0.9965555295455304,3218.270240444103,3035,2167.0668396388605,103,0.9980701067227256,0.9991500377655028,0.0019298932772744415,0.0008499622344970702,0.0017821894086094137,0.0,0.9893656154900846,0.9703374243386952,1.0,27,5,21,1,5,5,0.9998309954368768,0.9998309954368768,SRR11494488,MT039887.1
NC_045512.2,29903,0.9974250075243286,2891.986623415711,2790,1777.3751606176893,77,0.9975409565268412,0.9987484216690063,0.0024590434731587285,0.0012515783309936526,0.0022792348279983,0.0,0.9939136541484132,0.9802695381734274,1.0,18,2,15,1,3,2,0.9998990612698092,0.9999327075132062,SRR11494489,MT039887.1
NC_045512.2,29903,0.9979266294351736,4158.53610005685,3909,2610.0513137563844,62,0.9975399280570548,0.9988603591918944,0.0024600719429450635,0.0011396408081054688,0.0021299416624398493,0.0,0.9899675617830986,0.9806373942413804,1.0,31,9,22,0,11,9,0.9996284160389152,0.9996959767591124,SRR11494490,MT039887.1
NC_045512.2,29903,0.9976256562886668,1892.487944353409,1701,1279.949827334021,71,0.9979558980496366,0.9993009567260742,0.0020441019503634195,0.0006990432739257812,0.001904298182789144,0.0,0.9893321740293616,0.9554894157776812,1.0,27,4,23,0,4,4,0.9998647917793402,0.9998647917793402,SRR11494491,MT039887.1
NC_045512.2,29903,0.9980938367387888,3353.6208407183226,3101,1918.180504493172,57,0.9970470002037428,0.9985623955726624,0.002952999796256961,0.0014376044273376465,0.002933470172345465,0.0,0.9971909172992676,0.9806708357021034,1.0,18,8,10,0,9,8,0.9996981790133808,0.9997317146785608,SRR11494492,MT039887.1
NC_045512.2,29903,0.9890646423435776,1984.6186001404544,1844,1386.9575253929888,327,0.9979379671763701,0.9994214773178101,0.002062032823629933,0.0005785226821899414,0.0017800122256778075,0.0,0.9810386917700564,0.9486339163294653,1.0,31,6,25,0,7,6,0.9997613853286064,0.9997954731388056,SRR11494493,MT039887.1
NC_045512.2,29903,0.9971240343778216,3019.989867237401,2821,2027.2440333112147,86,0.9979704444678748,0.9992178082466124,0.002029555532125249,0.0007821917533874513,0.0017366660034118242,0.0,0.9968899441527606,0.9660569173661504,1.0,32,6,26,0,6,6,0.9997987252599799,0.9997987252599799,SRR11494494,MT039887.1
NC_045512.2,29903,0.9977259806708356,1981.8597130722671,1780,1274.8830801121605,68,0.9978338478021264,0.998839259147644,0.0021661521978736387,0.001160740852355957,0.0019986896606359887,0.0,0.9893321740293616,0.9797679162625824,1.0,16,8,8,0,8,8,0.9997295835586804,0.9997295835586804,SRR11494495,MT039887.1
NC_045512.2,29903,0.9978931879744508,3614.260341771729,3455,1755.2000949507235,63,0.9972651533908424,0.9985067844390868,0.002734846609157571,0.001493215560913086,0.002664717169892028,0.0,0.9970905929170988,0.9969902685349296,1.0,5,4,1,0,4,4,0.9998658438422324,0.9998658438422324,SRR11494496,MT039887.1
NC_045512.2,29903,0.9982944855031268,4863.157676487309,4713,2830.0180442784967,51,0.9982149468230228,0.9990987181663512,0.0017850531769770805,0.0009012818336486816,0.001567044306168941,0.0,0.9969902685349296,0.9806373942413804,1.0,38,12,25,1,12,12,0.999597491027404,0.999597491027404,SRR11494497,MT039887.1
NC_045512.2,29903,0.9977594221315588,3302.419924422299,3186,1589.0717728560903,67,0.997508660149739,0.9985530972480774,0.002491339850260954,0.0014469027519226074,0.0024460742475441717,0.0,0.9971574758385446,0.9969902685349296,1.0,7,5,2,0,5,5,0.9998323160507075,0.9998323160507075,SRR11494498,MT039887.1
NC_045512.2,29903,0.9977594221315588,3444.938802126877,2984,2534.1694353280204,67,0.9979930854448618,0.9992341697216034,0.0020069145551382395,0.0007658302783966062,0.0017672949919526058,0.0,0.9964217637026386,0.9726114436678596,1.0,25,7,18,0,7,7,0.9997650691367967,0.9997650691367967,SRR11494499,MT039887.1
NC_045512.2,29903,0.9968230612313146,3345.537604922583,3086,2153.4290862399075,95,0.9975502024402482,0.9987323880195618,0.002449797559751832,0.0012676119804382324,0.0023158754149630307,0.0,0.9948500150486572,0.9709059291709862,1.0,23,8,14,1,13,8,0.9995630105213621,0.9997310833977612,SRR11494500,MT039887.1
NC_045512.2,29903,0.9975253319064976,3236.3081296191017,2756,2306.944941506831,74,0.9978848809545144,0.9992740750312804,0.0021151190454855584,0.0007259249687194824,0.0018561938693525406,0.0,0.9953181954987794,0.9783633749122159,1.0,30,7,22,1,7,7,0.9997648086550416,0.9997648086550416,SRR11494501,MT039887.1
NC_045512.2,29903,0.9978931879744508,3650.830786208741,3458,2018.4599532342374,63,0.9982670129017136,0.9990051984786988,0.0017329870982863982,0.0009948015213012695,0.001693545019941678,0.0,0.9971574758385446,0.9806708357021034,1.0,19,11,8,0,11,11,0.9996310953115568,0.9996310953115568,SRR11494502,MT039887.1
